kind,name,category,sub_category,prefix_str,layout_kind,checkLen,skipLen,version,ton_commit_hash,ton_file_path,ton_line_number,ton_function_name
tvm,DICTISETGETOPTREF,dictionary,,F46E,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,442,exec_dict_setget_optref
tvm,DICTUSETGETOPTREF,dictionary,,F46F,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,442,exec_dict_setget_optref
tvm,SUBDICTGET,dictionary,,F4B1,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,722,exec_subdict_get
tvm,SUBDICTIGET,dictionary,,F4B2,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,722,exec_subdict_get
tvm,SUBDICTUGET,dictionary,,F4B3,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,722,exec_subdict_get
tvm,SUBDICTRPGET,dictionary,,F4B5,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,722,exec_subdict_get
tvm,SUBDICTIRPGET,dictionary,,F4B6,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,722,exec_subdict_get
tvm,SUBDICTURPGET,dictionary,,F4B7,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,722,exec_subdict_get
tvm,THROWANY,exception,,F2F0,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1153,exec_throw_any
tvm,THROWARGANY,exception,,F2F1,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1153,exec_throw_any
tvm,THROWANYIFNOT,exception,,F2F4,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1153,exec_throw_any
tvm,THROWARGANYIFNOT,exception,,F2F5,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1153,exec_throw_any
tvm,DICTGETNEXT,dictionary,,F474,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTGETNEXTEQ,dictionary,,F475,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTGETPREV,dictionary,,F476,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTGETPREVEQ,dictionary,,F477,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTIGETNEXT,dictionary,,F478,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTIGETNEXTEQ,dictionary,,F479,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTIGETPREV,dictionary,,F47A,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTIGETPREVEQ,dictionary,,F47B,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTUGETNEXT,dictionary,,F47C,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTUGETNEXTEQ,dictionary,,F47D,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTUGETPREV,dictionary,,F47E,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,DICTUGETPREVEQ,dictionary,,F47F,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,523,exec_dict_getnear
tvm,ADDINT,arithmetic,add_mul,A6,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,213,exec_add_tinyint8
tvm,MULINT,arithmetic,add_mul,A7,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,222,exec_mul_tinyint8
tvm,QADDINT,arithmetic,add_mul,B7A6,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,213,exec_add_tinyint8
tvm,QMULINT,arithmetic,add_mul,B7A7,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,222,exec_mul_tinyint8
tvm,EQINT,arithmetic,int_cmp,C0,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,LESSINT,arithmetic,int_cmp,C1,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,GTINT,arithmetic,int_cmp,C2,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,NEQINT,arithmetic,int_cmp,C3,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,QEQINT,arithmetic,int_cmp,B7C0,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,QLESSINT,arithmetic,int_cmp,B7C1,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,QGTINT,arithmetic,int_cmp,B7C2,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,QNEQINT,arithmetic,int_cmp,B7C3,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,992,exec_cmp_int
tvm,PUSHPOW2DEC,arithmetic,int_const,84,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,129,exec_push_pow2dec
tvm,PUSHNEGPOW2,arithmetic,int_const,85,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,139,exec_push_negpow2
tvm,FITS,arithmetic,shift_logic,B4,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,804,exec_fits_tinyint8
tvm,UFITS,arithmetic,shift_logic,B5,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,817,exec_ufits_tinyint8
tvm,QFITS,arithmetic,shift_logic,B7B4,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,804,exec_fits_tinyint8
tvm,QUFITS,arithmetic,shift_logic,B7B5,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,817,exec_ufits_tinyint8
tvm,SETCONTCTRMANY,continuation,continuation_change,EDE3,fixed,16,24,9,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,926,exec_setcont_ctr_many
tvm,CALLCCARGS,continuation,continuation_jump,DB36,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,103,exec_callcc_args
tvm,TRYARGS,exception,,F3,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1186,exec_try
tvm,PLDREFIDX,cell,cell_deserialize,35D3,fixed,14,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,988,exec_preload_ref_fixed
tvm,CHASHI,cell,cell_deserialize,35DA,fixed,14,16,6,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1420,exec_cell_hash_i
tvm,CDEPTHI,cell,cell_deserialize,35DB,fixed,14,16,6,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1438,exec_cell_depth_i
tvm,JMPDICT,continuation,continuation_dict_jump,3C5,fixed,10,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1106,exec_jmpdict
tvm,PREPAREDICT,continuation,continuation_dict_jump,3C6,fixed,10,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1113,exec_preparedict
tvm,THROWARG,exception,,1E59,fixed,13,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1140,exec_throw_arg_fixed
tvm,THROWARGIF,exception,,1E5B,fixed,13,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1140,exec_throw_arg_fixed
tvm,THROWARGIFNOT,exception,,1E5D,fixed,13,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1140,exec_throw_arg_fixed
tvm,JMPXARGS,continuation,continuation_jump,DB1,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,59,exec_jmpx_args
tvm,RETARGS,continuation,continuation_jump,DB2,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,71,exec_ret_args
tvm,RETURNARGS,continuation,continuation_change,ED0,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,722,exec_return_args
tvm,BLKDROP,stack,,5F0,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,371,exec_blkdrop
tvm,TUPLE,tuple,,6F0,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,88,exec_mktuple
tvm,INDEX,tuple,,6F1,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,106,exec_tuple_index
tvm,UNTUPLE,tuple,,6F2,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,158,exec_untuple
tvm,UNPACKFIRST,tuple,,6F3,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,175,exec_untuple_first
tvm,EXPLODE,tuple,,6F4,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,196,exec_explode_tuple
tvm,SETINDEX,tuple,,6F5,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,222,exec_tuple_set_index
tvm,INDEXQ,tuple,,6F6,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,124,exec_tuple_quiet_index
tvm,SETINDEXQ,tuple,,6F7,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,251,exec_tuple_quiet_set_index
tvm,XC2PU,stack,,541,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,215,exec_xc2pu
tvm,XCPU2,stack,,543,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,238,exec_xcpu2
tvm,PUSH3,stack,,547,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,286,exec_push3
tvm,XCHG2,stack,,50,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,163,exec_xchg2
tvm,XCPU,stack,,51,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,173,exec_xcpu
tvm,PUSH2,stack,,53,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,194,exec_push2
tvm,PUXC,stack,,52,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,183,exec_puxc
tvm,XCPUXC,stack,,542,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,226,exec_xcpuxc
tvm,PUXC2,stack,,544,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,249,exec_puxc2
tvm,PUXCPU,stack,,545,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,261,exec_puxcpu
tvm,PU2XC,stack,,546,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,273,exec_pu2xc
tvm,BLKSWAP,stack,,55,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,299,exec_blkswap
tvm,REVERSE,stack,,5E,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,362,exec_reverse
tvm,SETCONTARGS,continuation,continuation_change,EC,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,665,exec_setcontargs
tvm,BLESSARGS,continuation,continuation_change,EE,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,759,exec_bless_args
tvm,STIR,cell,cell_serialize,CF0A,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,STUR,cell,cell_serialize,CF0B,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,STIQ,cell,cell_serialize,CF0C,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,STUQ,cell,cell_serialize,CF0D,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,STIRQ,cell,cell_serialize,CF0E,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,STURQ,cell,cell_serialize,CF0F,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,PLDI,cell,cell_deserialize,D70A,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,PLDU,cell,cell_deserialize,D70B,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,LDIQ,cell,cell_deserialize,D70C,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,LDUQ,cell,cell_deserialize,D70D,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,PLDIQ,cell,cell_deserialize,D70E,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,PLDUQ,cell,cell_deserialize,D70F,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,PLDUZ,cell,cell_deserialize,1AE2,fixed,13,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1119,exec_preload_uint_fixed_0e
tvm,PLDSLICE,cell,cell_deserialize,D71D,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1149,exec_load_slice_fixed2
tvm,LDSLICEQ,cell,cell_deserialize,D71E,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1149,exec_load_slice_fixed2
tvm,PLDSLICEQ,cell,cell_deserialize,D71F,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1149,exec_load_slice_fixed2
tvm,IFBITJMP,continuation,continuation_cond,71C,fixed,11,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,437,exec_if_bit_jmp
tvm,IFNBITJMP,continuation,continuation_cond,71D,fixed,11,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,437,exec_if_bit_jmp
tvm,INDEX2,tuple,,6FB,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,320,exec_tuple_index2
tvm,INDEX3,tuple,,1BF,fixed,10,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tupleops.cpp,340,exec_tuple_index3
tvm,PUSHPOW2,arithmetic,int_const,8300,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,110,exec_push_pow2
tvm,BLKPUSH,stack,,5F10,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,389,exec_blkpush
tvm,BLKDROP2,stack,,6C10,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,380,exec_blkdrop2
tvm,GETGLOB,globals,,F841,fixed-range,11,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,215,exec_get_global
tvm,SETGLOB,globals,,F861,fixed-range,11,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,245,exec_set_global
tvm,GETPARAM,config,,F820,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,152,exec_get_var_param
tvm,PUSHREF,cell,cell_const,88,ext,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,32,exec_push_ref
tvm,PUSHREFSLICE,cell,cell_const,89,ext,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,32,exec_push_ref
tvm,PUSHREFCONT,cell,cell_const,8A,ext,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,32,exec_push_ref
tvm,CALLREF,continuation,continuation_jump,DB3C,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,152,exec_do_with_ref
tvm,JMPREF,continuation,continuation_jump,DB3D,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,152,exec_do_with_ref
tvm,JMPREFDATA,continuation,continuation_jump,DB3E,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,152,exec_do_with_ref
tvm,IFREF,continuation,continuation_cond,E300,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,163,exec_do_with_cell
tvm,IFNOTREF,continuation,continuation_cond,E301,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,163,exec_do_with_cell
tvm,IFJMPREF,continuation,continuation_cond,E302,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,163,exec_do_with_cell
tvm,IFNOTJMPREF,continuation,continuation_cond,E303,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,163,exec_do_with_cell
tvm,IFREFELSE,continuation,continuation_cond,E30D,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,174,exec_ifelse_ref
tvm,IFELSEREF,continuation,continuation_cond,E30E,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,174,exec_ifelse_ref
tvm,IFREFELSEREF,continuation,continuation_cond,E30F,ext,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,193,exec_ifref_elseref
tvm,IFBITJMPREF,continuation,continuation_cond,71E,ext,11,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,459,exec_if_bit_jmpref
tvm,IFNBITJMPREF,continuation,continuation_cond,71F,ext,11,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,459,exec_if_bit_jmpref
tvm,DICTPUSHCONST,dictionary,,3D29,fixed,14,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,620,exec_push_const_dict
tvm,PFXDICTSWITCH,dictionary,,3D2B,fixed,14,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/dictops.cpp,692,exec_const_pfx_dict_switch
tvm,SDBEGINSX,cell,cell_deserialize,D726,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1215,exec_slice_begins_with
tvm,SDBEGINSXQ,cell,cell_deserialize,D727,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1215,exec_slice_begins_with
tvm,SDBEGINS,cell,cell_deserialize,35CA,ext,14,21,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1222,exec_slice_begins_with_const
tvm,SDBEGINSQ,cell,cell_deserialize,35CB,ext,14,21,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1222,exec_slice_begins_with_const
tvm,STREFCONST,cell,cell_serialize,CF20,ext-range,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,647,exec_store_const_ref
tvm,STREF2CONST,cell,cell_serialize,CF21,ext-range,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,647,exec_store_const_ref
tvm,THROWANYIF,exception,,F2F2,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1153,exec_throw_any
tvm,THROWARGANYIF,exception,,F2F3,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1153,exec_throw_any
tvm,DEBUGSTR,debug,,FEF,ext,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,41,exec_dummy_debug_str
tvm,EXTCALL,debug,,FC00,ext,16,48,,,,,
tvm,SETCONTCTR,continuation,continuation_change,ED60,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,807,exec_setcont_ctr
tvm,SETRETCTR,continuation,continuation_change,ED70,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,818,exec_setret_ctr
tvm,SETALTCTR,continuation,continuation_change,ED80,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,827,exec_setalt_ctr
tvm,POPSAVE,continuation,continuation_change,ED90,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,836,exec_popsave_ctr
tvm,SAVECTR,continuation,continuation_change,EDA0,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,853,exec_save_ctr
tvm,SAVEALTCTR,continuation,continuation_change,EDB0,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,873,exec_savealt_ctr
tvm,SAVEBOTHCTR,continuation,continuation_change,EDC0,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,882,exec_saveboth_ctr
tvm,RUNVM,continuation,continuation_jump,DB4,fixed,12,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,272,exec_runvm
tvm,2SWAP,stack,,5A,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,326,exec_2swap
tvm,2DROP,stack,,5B,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,335,exec_2drop
tvm,2DUP,stack,,5C,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,344,exec_2dup
tvm,2OVER,stack,,5D,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,353,exec_2over
tvm,ADDRSHIFT#MOD,arithmetic,div,A930,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,ADDRSHIFTR#MOD,arithmetic,div,A931,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,ADDRSHIFTC#MOD,arithmetic,div,A932,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,RSHIFT#,arithmetic,div,A934,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,RSHIFTR#,arithmetic,div,A935,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,RSHIFTC#,arithmetic,div,A936,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,MODPOW2#,arithmetic,div,A938,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,MODPOW2R#,arithmetic,div,A939,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,MODPOW2C#,arithmetic,div,A93A,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,RSHIFT#MOD,arithmetic,div,A93C,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,RSHIFTR#MOD,arithmetic,div,A93D,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,RSHIFTC#MOD,arithmetic,div,A93E,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,MULADDRSHIFT#MOD,arithmetic,div,A9B0,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULADDRSHIFTR#MOD,arithmetic,div,A9B1,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULADDRSHIFTC#MOD,arithmetic,div,A9B2,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
